Estado,Total,Created At,Tipo,Serie Folio
finalizada,6499.0,2023-02-03T15:26:36Z,venta,V
finalizada,2700.0,2023-02-03T15:47:53Z,venta,V
finalizada,3999.0,2023-02-03T15:52:52Z,venta,V
finalizada,3049.0,2023-02-03T16:11:29Z,venta,V
finalizada,400.0,2023-02-03T17:28:44Z,venta,V
finalizada,5999.0,2023-02-04T09:20:34Z,venta,V
finalizada,300.0,2023-02-04T09:20:55Z,venta,V
finalizada,5489.0,2023-02-04T09:47:18Z,venta,V
finalizada,310.0,2023-02-04T09:50:17Z,venta,V
finalizada,3799.0,2023-02-04T10:20:02Z,venta,V
finalizada,190.0,2023-02-04T10:42:41Z,venta,V
finalizada,4499.0,2023-02-04T11:16:36Z,venta,V
finalizada,499.99,2023-02-04T12:11:37Z,venta,V
finalizada,219.99,2023-02-04T12:13:01Z,venta,V
finalizada,999.0,2023-02-04T12:16:29Z,venta,V
finalizada,395.0,2023-02-04T12:19:21Z,venta,V
finalizada,999.81,2023-02-04T12:21:13Z,venta,V
finalizada,5999.0,2023-02-04T12:54:43Z,venta,V
finalizada,500.0,2023-02-04T13:01:38Z,venta,V
finalizada,175.0,2023-02-04T13:37:05Z,venta,V
finalizada,190.0,2023-02-04T13:38:52Z,venta,V
finalizada,1298.99,2023-02-04T14:05:41Z,venta,V
finalizada,19750.0,2023-02-04T14:09:03Z,venta,V
finalizada,2090.0,2023-02-04T14:09:30Z,venta,V
finalizada,16945.0,2023-02-06T09:25:41Z,venta,V
finalizada,120.0,2023-02-06T09:40:54Z,venta,V
finalizada,399.0,2023-02-06T09:43:10Z,venta,V
finalizada,190.0,2023-02-06T10:30:24Z,venta,V
finalizada,7898.0,2023-02-06T10:47:12Z,venta,V
finalizada,499.99,2023-02-06T11:26:11Z,venta,V
finalizada,1120.0,2023-02-06T11:48:36Z,venta,V
finalizada,220.0,2023-02-06T12:07:14Z,venta,V
finalizada,659.97,2023-02-06T13:01:47Z,venta,V
finalizada,60.0,2023-02-06T13:29:59Z,venta,V
finalizada,798.0,2023-02-06T13:57:58Z,venta,V
finalizada,120.0,2023-02-06T14:09:05Z,venta,V
finalizada,220.0,2023-02-06T14:36:28Z,venta,V
finalizada,4936.0,2023-02-06T14:55:50Z,venta,V
finalizada,4299.0,2023-02-06T14:59:30Z,venta,V
finalizada,18695.0,2023-02-06T15:09:29Z,venta,V
finalizada,219.99,2023-02-06T15:25:57Z,venta,V
finalizada,570.0,2023-02-07T09:27:43Z,venta,V
finalizada,8998.0,2023-02-07T11:48:09Z,venta,V
finalizada,650.0,2023-02-07T12:32:43Z,venta,V
finalizada,32562.88,2023-02-07T12:41:43Z,venta,V
finalizada,5999.0,2023-02-07T12:47:43Z,venta,V
finalizada,4499.0,2023-02-07T13:24:52Z,venta,V
finalizada,439.98,2023-02-07T13:48:07Z,venta,V
finalizada,0.0,2023-02-07T14:31:15Z,venta,V
finalizada,5999.0,2023-02-07T15:32:49Z,venta,V
finalizada,5299.0,2023-02-07T15:39:57Z,venta,V
finalizada,220.0,2023-02-07T16:02:01Z,venta,V
finalizada,2300.0,2023-02-07T16:27:19Z,venta,V
finalizada,16945.0,2023-02-07T16:41:42Z,venta,V
finalizada,219.99,2023-02-07T17:30:03Z,venta,V
finalizada,1150.0,2023-02-07T17:54:22Z,venta,V
finalizada,150.0,2023-02-07T18:16:03Z,venta,V
finalizada,60.0,2023-02-08T09:07:09Z,venta,V
finalizada,10797.0,2023-02-08T09:12:09Z,venta,V
finalizada,999.0,2023-02-08T09:16:31Z,venta,V
finalizada,630.0,2023-02-08T09:38:15Z,venta,V
finalizada,5999.0,2023-02-08T09:54:36Z,venta,V
finalizada,6378.84,2023-02-08T09:56:39Z,venta,V
finalizada,5499.0,2023-02-08T10:26:13Z,venta,V
finalizada,390.0,2023-02-08T10:45:55Z,venta,V
finalizada,5499.0,2023-02-08T10:53:49Z,venta,V
finalizada,5999.0,2023-02-08T11:25:18Z,venta,V
finalizada,390.0,2023-02-08T11:46:24Z,venta,V
finalizada,4499.0,2023-02-08T11:56:54Z,venta,V
finalizada,4499.0,2023-02-08T12:11:12Z,venta,V
finalizada,219.99,2023-02-08T13:39:04Z,venta,V
finalizada,219.99,2023-02-08T14:30:40Z,venta,V
finalizada,6416.0,2023-02-08T14:48:56Z,venta,V
finalizada,17295.0,2023-02-08T14:56:43Z,venta,V
finalizada,35393.0,2023-02-08T16:17:00Z,venta,V
finalizada,5499.0,2023-02-08T16:31:30Z,venta,V
finalizada,999.0,2023-02-08T16:43:34Z,venta,V
finalizada,5999.0,2023-02-08T17:28:10Z,venta,V
finalizada,1150.0,2023-02-08T17:44:11Z,venta,V
finalizada,90.0,2023-02-08T17:44:54Z,venta,V
finalizada,220.0,2023-02-09T09:34:08Z,venta,V
finalizada,300.0,2023-02-09T09:40:09Z,venta,V
finalizada,3999.0,2023-02-09T10:15:20Z,venta,V
finalizada,1150.0,2023-02-09T10:39:18Z,venta,V
finalizada,789.99,2023-02-09T11:23:33Z,venta,V
finalizada,0.0,2023-02-09T11:48:24Z,venta,V
finalizada,820.0,2023-02-09T13:03:45Z,venta,V
finalizada,570.0,2023-02-09T13:12:46Z,venta,V
finalizada,5499.0,2023-02-09T13:20:18Z,venta,V
finalizada,4058.84,2023-02-09T13:57:20Z,venta,V
finalizada,10447.0,2023-02-09T14:01:46Z,venta,V
finalizada,999.81,2023-02-09T14:03:41Z,venta,V
finalizada,219.99,2023-02-09T14:18:37Z,venta,V
finalizada,4499.0,2023-02-09T14:28:55Z,venta,V
finalizada,7598.0,2023-02-09T14:35:24Z,venta,V
finalizada,5999.0,2023-02-09T15:09:35Z,venta,V
finalizada,9047.0,2023-02-09T15:41:44Z,venta,V
finalizada,219.99,2023-02-09T15:43:47Z,venta,V
finalizada,5299.0,2023-02-09T16:22:25Z,venta,V
finalizada,250.0,2023-02-09T16:30:19Z,venta,V
finalizada,380.0,2023-02-09T17:22:13Z,venta,V
finalizada,798.0,2023-02-10T09:06:52Z,venta,V
finalizada,499.0,2023-02-10T10:45:43Z,venta,V
finalizada,5999.0,2023-02-10T10:57:40Z,venta,V
finalizada,50.0,2023-02-10T11:31:35Z,venta,V
finalizada,5999.0,2023-02-10T11:51:44Z,venta,V
finalizada,999.0,2023-02-10T12:13:49Z,venta,V
finalizada,7548.0,2023-02-10T12:18:13Z,venta,V
finalizada,3049.0,2023-02-10T13:14:29Z,venta,V
finalizada,3399.0,2023-02-10T13:16:05Z,venta,V
finalizada,999.0,2023-02-10T13:33:08Z,venta,V
finalizada,5999.0,2023-02-10T13:58:33Z,venta,V
finalizada,220.0,2023-02-10T14:03:45Z,venta,V
finalizada,4936.0,2023-02-10T14:06:03Z,venta,V
finalizada,14396.0,2023-02-10T14:22:10Z,venta,V
finalizada,250.0,2023-02-10T16:21:58Z,venta,V
finalizada,250.0,2023-02-10T16:26:07Z,venta,V
finalizada,250.0,2023-02-10T16:28:58Z,venta,V
finalizada,250.0,2023-02-10T16:34:03Z,venta,V
finalizada,250.0,2023-02-10T16:41:24Z,venta,V
finalizada,0.0,2023-02-10T16:43:10Z,venta,V
finalizada,250.0,2023-02-10T16:44:08Z,venta,V
finalizada,250.0,2023-02-10T17:08:01Z,venta,V
finalizada,4099.0,2023-02-10T17:29:01Z,venta,V
finalizada,220.0,2023-02-11T09:24:02Z,venta,V
finalizada,219.99,2023-02-11T09:30:47Z,venta,V
finalizada,380.0,2023-02-11T09:42:59Z,venta,V
finalizada,219.99,2023-02-11T10:00:37Z,venta,V
finalizada,6399.0,2023-02-11T10:12:22Z,venta,V
finalizada,16495.0,2023-02-11T11:41:32Z,venta,V
finalizada,4499.0,2023-02-11T12:44:04Z,venta,V
finalizada,219.99,2023-02-11T12:48:54Z,venta,V
finalizada,5499.0,2023-02-11T12:49:09Z,venta,V
finalizada,999.81,2023-02-11T13:21:14Z,venta,V
finalizada,1298.99,2023-02-11T14:11:25Z,venta,V
finalizada,1150.0,2023-02-11T14:23:26Z,venta,V
finalizada,0.0,2023-02-11T14:31:16Z,venta,V
finalizada,210.0,2023-02-11T14:42:11Z,venta,V
finalizada,0.0,2023-02-11T14:50:20Z,venta,V
finalizada,0.0,2023-02-13T10:18:57Z,venta,V
finalizada,7198.0,2023-02-13T10:32:20Z,venta,V
finalizada,3699.0,2023-02-13T10:59:56Z,venta,V
finalizada,300.0,2023-02-13T11:09:15Z,venta,V
finalizada,300.0,2023-02-13T11:15:00Z,venta,V
finalizada,8699.0,2023-02-13T11:46:14Z,venta,V
finalizada,11397.0,2023-02-13T12:24:45Z,venta,V
finalizada,33092.0,2023-02-13T12:42:47Z,venta,V
finalizada,219.99,2023-02-13T13:10:03Z,venta,V
finalizada,60.0,2023-02-13T14:29:05Z,venta,V
finalizada,10097.0,2023-02-13T15:32:51Z,venta,V
finalizada,5499.0,2023-02-13T15:43:46Z,venta,V
finalizada,8300.0,2023-02-13T15:54:38Z,venta,V
finalizada,450.0,2023-02-13T15:57:25Z,venta,V
finalizada,999.81,2023-02-13T16:06:13Z,venta,V
finalizada,5199.0,2023-02-13T16:22:10Z,venta,V
finalizada,11147.0,2023-02-13T16:31:03Z,venta,V
finalizada,4299.0,2023-02-13T16:58:50Z,venta,V
finalizada,789.99,2023-02-13T17:01:41Z,venta,V
finalizada,499.99,2023-02-13T17:20:11Z,venta,V
finalizada,3399.0,2023-02-14T09:26:30Z,venta,V
finalizada,219.99,2023-02-14T10:08:54Z,venta,V
finalizada,5999.0,2023-02-14T10:11:58Z,venta,V
finalizada,5499.0,2023-02-14T10:20:29Z,venta,V
finalizada,220.0,2023-02-14T11:54:15Z,venta,V
finalizada,5499.0,2023-02-14T11:56:12Z,venta,V
finalizada,10578.0,2023-02-14T12:30:29Z,venta,V
finalizada,9098.0,2023-02-14T12:33:54Z,venta,V
finalizada,8198.0,2023-02-14T13:05:24Z,venta,V
finalizada,0.0,2023-02-14T14:01:37Z,venta,V
finalizada,26393.0,2023-02-14T14:28:57Z,venta,V
finalizada,6399.0,2023-02-14T14:33:42Z,venta,V
finalizada,900.0,2023-02-14T14:36:51Z,venta,V
finalizada,300.0,2023-02-14T15:07:24Z,venta,V
finalizada,999.0,2023-02-14T15:14:55Z,venta,V
finalizada,4499.0,2023-02-14T15:31:31Z,venta,V
finalizada,190.0,2023-02-14T15:42:46Z,venta,V
finalizada,9747.0,2023-02-14T16:08:41Z,venta,V
finalizada,5999.0,2023-02-14T16:10:20Z,venta,V
finalizada,4499.0,2023-02-14T16:15:49Z,venta,V
finalizada,4649.0,2023-02-14T16:31:03Z,venta,V
finalizada,999.0,2023-02-14T17:23:32Z,venta,V
finalizada,1179.96,2023-02-14T17:37:53Z,venta,V
finalizada,999.81,2023-02-15T09:55:20Z,venta,V
finalizada,180.0,2023-02-15T10:02:36Z,venta,V
finalizada,720.0,2023-02-15T10:19:22Z,venta,V
finalizada,1899.0,2023-02-15T10:23:09Z,venta,V
finalizada,6848.0,2023-02-15T10:39:54Z,venta,V
finalizada,120.0,2023-02-15T10:42:45Z,venta,V
finalizada,265.0,2023-02-15T10:44:14Z,venta,V
finalizada,190.0,2023-02-15T12:40:36Z,venta,V
finalizada,100.0,2023-02-15T13:00:16Z,venta,V
finalizada,3799.0,2023-02-15T13:28:14Z,venta,V
finalizada,0.0,2023-02-15T13:36:23Z,venta,V
finalizada,220.0,2023-02-15T13:53:06Z,venta,V
finalizada,12996.0,2023-02-15T13:53:47Z,venta,V
finalizada,570.0,2023-02-15T14:23:32Z,venta,V
finalizada,0.0,2023-02-15T14:29:46Z,venta,V
finalizada,799.0,2023-02-15T15:57:21Z,venta,V
finalizada,999.0,2023-02-15T16:45:47Z,venta,V
finalizada,250.0,2023-02-15T17:17:29Z,venta,V
finalizada,10447.0,2023-02-15T17:41:57Z,venta,V
finalizada,439.98,2023-02-15T17:54:28Z,venta,V
finalizada,250.0,2023-02-16T09:25:42Z,venta,V
finalizada,760.0,2023-02-16T09:57:20Z,venta,V
finalizada,219.99,2023-02-16T09:58:47Z,venta,V
finalizada,220.0,2023-02-16T10:00:21Z,venta,V
finalizada,1298.99,2023-02-16T10:11:27Z,venta,V
finalizada,250.0,2023-02-16T11:27:30Z,venta,V
finalizada,5999.0,2023-02-16T11:35:11Z,venta,V
finalizada,5499.0,2023-02-16T12:39:39Z,venta,V
finalizada,999.0,2023-02-16T13:31:12Z,venta,V
finalizada,499.0,2023-02-16T13:39:51Z,venta,V
finalizada,5499.0,2023-02-16T14:05:37Z,venta,V
finalizada,220.0,2023-02-16T14:28:33Z,venta,V
finalizada,250.0,2023-02-16T15:13:06Z,venta,V
finalizada,499.0,2023-02-16T15:16:43Z,venta,V
finalizada,0.0,2023-02-16T15:25:28Z,venta,V
finalizada,250.0,2023-02-16T15:28:24Z,venta,V
finalizada,499.99,2023-02-16T15:33:22Z,venta,V
finalizada,12996.0,2023-02-16T16:13:29Z,venta,V
finalizada,250.0,2023-02-16T16:57:51Z,venta,V
finalizada,250.0,2023-02-16T16:59:57Z,venta,V
finalizada,250.0,2023-02-16T17:08:46Z,venta,V
finalizada,250.0,2023-02-16T17:13:43Z,venta,V
finalizada,999.81,2023-02-16T17:19:31Z,venta,V
finalizada,5999.0,2023-02-17T10:06:37Z,venta,V
finalizada,5999.0,2023-02-17T10:57:45Z,venta,V
finalizada,999.0,2023-02-17T11:12:38Z,venta,V
finalizada,999.0,2023-02-17T11:27:42Z,venta,V
finalizada,10999.0,2023-02-17T11:50:23Z,venta,V
finalizada,440.0,2023-02-17T11:51:39Z,venta,V
finalizada,250.0,2023-02-17T12:20:21Z,venta,V
finalizada,499.0,2023-02-17T12:20:41Z,venta,V
finalizada,440.0,2023-02-17T14:17:15Z,venta,V
finalizada,2900.0,2023-02-17T15:31:49Z,venta,V
finalizada,18695.0,2023-02-17T15:39:35Z,venta,V
finalizada,250.0,2023-02-17T15:55:21Z,venta,V
finalizada,4299.0,2023-02-17T16:16:08Z,venta,V
finalizada,3799.0,2023-02-17T16:31:39Z,venta,V
finalizada,10447.0,2023-02-17T17:25:47Z,venta,V
finalizada,999.0,2023-02-17T17:39:46Z,venta,V
finalizada,180.0,2023-02-17T17:41:27Z,venta,V
finalizada,17999.0,2023-02-17T17:47:54Z,venta,V
finalizada,4150.0,2023-02-18T09:52:34Z,venta,V
finalizada,999.0,2023-02-18T10:14:01Z,venta,V
finalizada,0.0,2023-02-18T10:17:59Z,venta,V
finalizada,0.0,2023-02-18T10:55:57Z,venta,V
finalizada,7598.0,2023-02-18T11:06:06Z,venta,V
finalizada,500.0,2023-02-18T11:47:18Z,venta,V
finalizada,220.0,2023-02-18T11:52:07Z,venta,V
finalizada,5999.0,2023-02-18T11:58:40Z,venta,V
finalizada,440.0,2023-02-18T12:18:09Z,venta,V
finalizada,30.0,2023-02-18T12:29:06Z,venta,V
finalizada,380.0,2023-02-18T12:59:20Z,venta,V
finalizada,15998.0,2023-02-18T14:11:25Z,venta,V
finalizada,650.0,2023-02-18T14:21:43Z,venta,V
finalizada,180.0,2023-02-18T14:24:33Z,venta,V
finalizada,5999.0,2023-02-18T14:40:13Z,venta,V
finalizada,5499.0,2023-02-18T14:53:01Z,venta,V
finalizada,10097.0,2023-02-20T10:58:19Z,venta,V
finalizada,5849.0,2023-02-20T11:07:43Z,venta,V
finalizada,6598.0,2023-02-20T11:12:41Z,venta,V
finalizada,5499.0,2023-02-20T11:22:05Z,venta,V
finalizada,499.0,2023-02-20T11:50:27Z,venta,V
finalizada,12347.0,2023-02-20T12:04:56Z,venta,V
finalizada,900.0,2023-02-20T12:12:10Z,venta,V
finalizada,499.0,2023-02-20T13:35:39Z,venta,V
finalizada,190.0,2023-02-20T13:35:58Z,venta,V
finalizada,4869.0,2023-02-20T13:38:10Z,venta,V
finalizada,499.0,2023-02-20T13:48:13Z,venta,V
finalizada,499.0,2023-02-20T13:54:06Z,venta,V
finalizada,60.0,2023-02-20T14:48:38Z,venta,V
finalizada,190.0,2023-02-20T16:10:09Z,venta,V
finalizada,4150.0,2023-02-20T16:27:06Z,venta,V
finalizada,999.92,2023-02-20T17:15:28Z,venta,V
finalizada,0.0,2023-02-20T17:39:00Z,venta,V
finalizada,9747.0,2023-02-20T17:47:22Z,venta,V
finalizada,219.99,2023-02-20T18:00:22Z,venta,V
finalizada,3799.0,2023-02-21T09:21:25Z,venta,V
finalizada,219.99,2023-02-21T10:19:26Z,venta,V
finalizada,4499.0,2023-02-21T10:28:57Z,venta,V
finalizada,5499.0,2023-02-21T10:30:24Z,venta,V
finalizada,5799.0,2023-02-21T10:58:35Z,venta,V
finalizada,190.0,2023-02-21T11:27:15Z,venta,V
finalizada,219.99,2023-02-21T11:35:25Z,venta,V
finalizada,219.99,2023-02-21T12:07:19Z,venta,V
finalizada,900.0,2023-02-21T12:12:43Z,venta,V
finalizada,0.0,2023-02-21T12:27:59Z,venta,V
finalizada,0.0,2023-02-21T12:56:24Z,venta,V
finalizada,8348.0,2023-02-21T13:02:11Z,venta,V
finalizada,6500.0,2023-02-21T13:07:17Z,venta,V
finalizada,1080.0,2023-02-21T13:10:30Z,venta,V
finalizada,499.99,2023-02-21T14:00:32Z,venta,V
finalizada,300.0,2023-02-21T14:18:49Z,venta,V
finalizada,4499.0,2023-02-21T14:33:49Z,venta,V
finalizada,22237.82,2023-02-21T15:10:03Z,venta,V
finalizada,28040.0,2023-02-21T15:18:47Z,venta,V
finalizada,15196.0,2023-02-21T15:23:26Z,venta,V
finalizada,6666.9,2023-02-21T16:20:21Z,venta,V
finalizada,219.99,2023-02-21T16:34:54Z,venta,V
finalizada,1099.95,2023-02-21T16:49:32Z,venta,V
finalizada,250.0,2023-02-21T17:03:52Z,venta,V
finalizada,4499.0,2023-02-21T17:33:13Z,venta,V
finalizada,13696.0,2023-02-21T18:23:42Z,venta,V
finalizada,1998.81,2023-02-22T09:17:07Z,venta,V
finalizada,250.0,2023-02-22T09:34:01Z,venta,V
finalizada,5799.0,2023-02-22T09:42:44Z,venta,V
finalizada,439.99,2023-02-22T09:48:42Z,venta,V
finalizada,4299.0,2023-02-22T09:50:37Z,venta,V
finalizada,11850.0,2023-02-22T09:54:12Z,venta,V
finalizada,5799.0,2023-02-22T10:04:43Z,venta,V
finalizada,250.0,2023-02-22T10:10:04Z,venta,V
finalizada,250.0,2023-02-22T10:33:40Z,venta,V
finalizada,1598.99,2023-02-22T10:42:26Z,venta,V
finalizada,250.0,2023-02-22T10:48:20Z,venta,V
finalizada,1820.0,2023-02-22T11:01:47Z,venta,V
finalizada,499.99,2023-02-22T11:07:17Z,venta,V
finalizada,219.99,2023-02-22T11:13:49Z,venta,V
finalizada,17000.0,2023-02-22T12:17:26Z,venta,V
finalizada,13996.0,2023-02-22T13:54:59Z,venta,V
finalizada,3599.0,2023-02-22T14:54:08Z,venta,V
finalizada,999.81,2023-02-22T15:23:44Z,venta,V
finalizada,4299.0,2023-02-22T15:34:47Z,venta,V
finalizada,266.0,2023-02-22T16:24:31Z,venta,V
finalizada,789.99,2023-02-22T17:11:51Z,venta,V
finalizada,52997.5,2023-02-23T09:07:30Z,venta,V
finalizada,30.0,2023-02-23T10:08:11Z,venta,V
finalizada,789.99,2023-02-23T10:23:44Z,venta,V
finalizada,100.0,2023-02-23T10:57:53Z,venta,V
finalizada,3150.0,2023-02-23T11:05:02Z,venta,V
finalizada,5799.0,2023-02-23T11:21:17Z,venta,V
finalizada,250.0,2023-02-23T11:35:11Z,venta,V
finalizada,250.0,2023-02-23T11:37:52Z,venta,V
finalizada,5799.0,2023-02-23T11:39:21Z,venta,V
finalizada,0.0,2023-02-23T12:05:09Z,venta,V
finalizada,1598.99,2023-02-23T12:10:35Z,venta,V
finalizada,250.0,2023-02-23T12:14:19Z,venta,V
finalizada,4299.0,2023-02-23T12:23:59Z,venta,V
finalizada,220.0,2023-02-23T12:51:20Z,venta,V
finalizada,190.0,2023-02-23T13:04:40Z,venta,V
finalizada,190.0,2023-02-23T14:20:03Z,venta,V
finalizada,5499.0,2023-02-23T14:39:07Z,venta,V
finalizada,5199.0,2023-02-23T17:22:49Z,venta,V
finalizada,5199.0,2023-02-23T17:45:54Z,venta,V
finalizada,219.99,2023-02-23T17:49:52Z,venta,V
finalizada,799.0,2023-02-23T18:00:20Z,venta,V
finalizada,11277.0,2023-02-24T09:23:27Z,venta,V
finalizada,5699.0,2023-02-24T09:49:07Z,venta,V
finalizada,30.0,2023-02-24T10:24:18Z,venta,V
finalizada,10999.0,2023-02-24T10:48:01Z,venta,V
finalizada,190.0,2023-02-24T11:03:12Z,venta,V
finalizada,5699.0,2023-02-24T11:19:59Z,venta,V
finalizada,3999.0,2023-02-24T11:26:52Z,venta,V
finalizada,5199.0,2023-02-24T11:50:58Z,venta,V
finalizada,41540.0,2023-02-24T12:12:06Z,venta,V
finalizada,0.0,2023-02-24T12:20:06Z,venta,V
finalizada,0.0,2023-02-24T12:34:50Z,venta,V
finalizada,499.0,2023-02-24T12:48:37Z,venta,V
finalizada,3710.0,2023-02-24T13:13:27Z,venta,V
finalizada,30.0,2023-02-24T13:19:58Z,venta,V
finalizada,190.0,2023-02-24T13:27:58Z,venta,V
finalizada,3799.0,2023-02-24T13:40:46Z,venta,V
finalizada,440.0,2023-02-24T13:59:40Z,venta,V
finalizada,999.0,2023-02-24T14:14:12Z,venta,V
finalizada,720.0,2023-02-24T14:26:55Z,venta,V
finalizada,589.98,2023-02-24T15:06:48Z,venta,V
finalizada,6999.0,2023-02-24T15:44:55Z,venta,V
finalizada,255.19,2023-02-24T15:56:32Z,venta,V
finalizada,220.0,2023-02-24T16:07:30Z,venta,V
finalizada,5199.0,2023-02-24T16:11:05Z,venta,V
finalizada,5800.0,2023-02-24T16:32:37Z,venta,V
finalizada,219.99,2023-02-24T17:09:46Z,venta,V
finalizada,7198.0,2023-02-24T17:15:55Z,venta,V
finalizada,400.0,2023-02-24T17:49:06Z,venta,V
finalizada,300.0,2023-02-24T18:00:30Z,venta,V
finalizada,3999.0,2023-02-24T18:03:22Z,venta,V
finalizada,2900.0,2023-02-24T18:25:56Z,venta,V
finalizada,225.0,2023-02-25T09:19:30Z,venta,V
finalizada,3799.0,2023-02-25T09:32:21Z,venta,V
finalizada,190.0,2023-02-25T09:37:44Z,venta,V
finalizada,30.0,2023-02-25T09:49:20Z,venta,V
finalizada,10647.0,2023-02-25T10:05:25Z,venta,V
finalizada,600.0,2023-02-25T10:12:22Z,venta,V
finalizada,1099.95,2023-02-25T10:30:11Z,venta,V
finalizada,150.0,2023-02-25T11:06:33Z,venta,V
finalizada,999.0,2023-02-25T11:21:20Z,venta,V
finalizada,220.0,2023-02-25T11:42:06Z,venta,V
finalizada,999.92,2023-02-25T12:03:01Z,venta,V
finalizada,999.81,2023-02-25T12:09:22Z,venta,V
finalizada,219.99,2023-02-25T12:58:08Z,venta,V
finalizada,220.0,2023-02-25T13:04:22Z,venta,V
finalizada,219.99,2023-02-25T13:49:01Z,venta,V
finalizada,219.99,2023-02-25T14:01:45Z,venta,V
finalizada,370.0,2023-02-27T09:55:05Z,venta,V
finalizada,350.0,2023-02-27T10:20:14Z,venta,V
finalizada,11497.0,2023-02-27T10:43:28Z,venta,V
finalizada,3999.0,2023-02-27T10:56:09Z,venta,V
finalizada,1300.0,2023-02-27T11:30:28Z,venta,V
finalizada,480.0,2023-02-27T11:51:24Z,venta,V
finalizada,6800.0,2023-02-27T13:25:26Z,venta,V
finalizada,250.0,2023-02-27T14:16:12Z,venta,V
finalizada,999.0,2023-02-27T14:18:38Z,venta,V
finalizada,5199.0,2023-02-27T14:47:32Z,venta,V
finalizada,5699.0,2023-02-27T15:53:47Z,venta,V
finalizada,499.99,2023-02-27T16:13:30Z,venta,V
finalizada,370.0,2023-02-27T16:27:19Z,venta,V
finalizada,30.0,2023-02-27T16:29:46Z,venta,V
finalizada,11497.0,2023-02-27T16:35:10Z,venta,V
finalizada,600.0,2023-02-27T17:29:44Z,venta,V
finalizada,2800.0,2023-02-28T09:37:25Z,venta,V
finalizada,4299.0,2023-02-28T10:03:57Z,venta,V
finalizada,11318.28,2023-02-28T10:06:45Z,venta,V
finalizada,0.0,2023-02-28T10:24:37Z,venta,V
finalizada,4099.0,2023-02-28T11:54:31Z,venta,V
finalizada,5799.0,2023-02-28T12:36:09Z,venta,V
finalizada,10499.0,2023-02-28T12:40:41Z,venta,V
finalizada,5799.0,2023-02-28T12:58:21Z,venta,V
finalizada,20750.0,2023-02-28T13:10:34Z,venta,V
finalizada,190.0,2023-02-28T14:32:26Z,venta,V
finalizada,13604.99,2023-02-28T15:00:22Z,venta,V
finalizada,5299.0,2023-02-28T15:09:22Z,venta,V
finalizada,600.2,2023-02-28T15:10:14Z,venta,V
finalizada,700.0,2023-02-28T15:18:51Z,venta,V
finalizada,3049.0,2023-02-28T15:41:43Z,venta,V
finalizada,5799.0,2023-02-28T15:59:48Z,venta,V
finalizada,5799.0,2023-02-28T16:39:56Z,venta,V
finalizada,219.99,2023-02-28T16:43:06Z,venta,V
finalizada,650.0,2023-02-28T16:47:30Z,venta,V
finalizada,0.0,2023-02-28T17:01:36Z,venta,V
finalizada,579.99,2023-02-28T17:05:46Z,venta,V
finalizada,11847.0,2023-02-28T17:09:31Z,venta,V
finalizada,250.0,2023-02-28T17:18:56Z,venta,V
finalizada,250.0,2023-02-28T17:22:47Z,venta,V
finalizada,200.0,2023-02-28T18:10:20Z,venta,V
finalizada,7198.0,2023-03-01T09:23:26Z,venta,V
finalizada,5799.0,2023-03-01T09:34:58Z,venta,V
finalizada,5099.0,2023-03-01T10:49:16Z,venta,V
finalizada,3599.0,2023-03-01T10:52:46Z,venta,V
finalizada,390.0,2023-03-01T11:16:45Z,venta,V
finalizada,999.0,2023-03-01T11:28:43Z,venta,V
finalizada,999.0,2023-03-01T11:49:37Z,venta,V
finalizada,0.0,2023-03-01T12:26:19Z,venta,V
finalizada,350.0,2023-03-01T13:01:07Z,venta,V
finalizada,390.0,2023-03-01T13:17:14Z,venta,V
finalizada,3599.0,2023-03-01T13:19:01Z,venta,V
finalizada,300.0,2023-03-01T13:23:37Z,venta,V
finalizada,51486.0,2023-03-01T13:32:54Z,venta,V
finalizada,380.0,2023-03-01T13:47:02Z,venta,V
finalizada,999.0,2023-03-01T14:26:32Z,venta,V
finalizada,14046.0,2023-03-01T14:36:30Z,venta,V
finalizada,380.0,2023-03-01T14:42:24Z,venta,V
finalizada,180.0,2023-03-01T17:39:25Z,venta,V
finalizada,190.0,2023-03-01T17:56:00Z,venta,V
finalizada,0.0,2023-03-02T10:10:26Z,venta,V
finalizada,150.0,2023-03-02T10:49:01Z,venta,V
finalizada,300.0,2023-03-02T10:49:21Z,venta,V
finalizada,5199.0,2023-03-02T10:55:40Z,venta,V
finalizada,310.0,2023-03-02T11:24:08Z,venta,V
finalizada,1150.0,2023-03-02T11:25:28Z,venta,V
finalizada,999.0,2023-03-02T11:31:30Z,venta,V
finalizada,543.77,2023-03-02T12:14:02Z,venta,V
finalizada,380.0,2023-03-02T12:23:35Z,venta,V
finalizada,5299.0,2023-03-02T12:35:21Z,venta,V
finalizada,999.0,2023-03-02T12:35:43Z,venta,V
finalizada,400.0,2023-03-02T12:58:28Z,venta,V
finalizada,900.0,2023-03-02T13:32:01Z,venta,V
finalizada,250.0,2023-03-02T15:09:03Z,venta,V
finalizada,380.0,2023-03-02T15:30:10Z,venta,V
finalizada,3599.0,2023-03-02T16:48:05Z,venta,V
finalizada,400.0,2023-03-03T09:51:44Z,venta,V
finalizada,5799.0,2023-03-03T10:02:25Z,venta,V
finalizada,8598.0,2023-03-03T10:17:10Z,venta,V
finalizada,400.0,2023-03-03T10:54:09Z,venta,V
finalizada,0.0,2023-03-03T10:56:09Z,venta,V
